Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1180,2012-07-18,38.625980377197266,39.094911727955775,38.469670712163655,38.938602062922165,2516255
1181,2012-07-19,38.90385437011719,39.18173944801637,38.730176490887324,38.8864861110628,2171498
1182,2012-07-20,38.64335250854492,39.07754737467877,38.487042827868315,38.66072077432185,1581366
1183,2012-07-23,37.96599578857422,38.55650013007944,37.87915684553942,38.434924667567884,2728477
1184,2012-07-24,38.53913116455078,39.02543065003402,37.82705137357475,37.913890315019216,8366909
1185,2012-07-25,38.469669342041016,38.69544969953073,37.70548695247093,38.43493281520063,6131518
1186,2012-07-26,38.8170166015625,39.07753342826676,38.27861468857562,38.539131515279884,10181302
1187,2012-07-27,39.72014617919922,39.945926507415535,38.93859562754036,39.35542211729363,4785341
1188,2012-07-30,41.040096282958984,41.16167175531845,39.598570654077086,39.75488264872705,10354713
1189,2012-07-31,41.31797790527344,41.92585046976868,41.04009047757298,41.05746109191833,13034800
1190,2012-08-01,41.33534622192383,41.509024107635156,40.84904908419495,41.16166833621251,5116745
1191,2012-08-02,41.022727966308594,41.42218617088426,40.95325492581096,41.022727966308594,5172210
1192,2012-08-03,41.092201232910156,41.35271809910715,40.53643568740844,40.76221602918287,3992386
1193,2012-08-06,41.83901596069336,42.06479628057079,41.19640681080037,41.31798227883111,3989076
1194,2012-08-07,41.179039001464844,41.977960194898394,40.918522142776354,41.769545765684654,5499481
1195,2012-08-08,41.31797790527344,41.43954864912136,41.09219289798122,41.248504870519845,5783459
1196,2012-08-09,41.352718353271484,41.76954722627456,41.10957210344876,41.37008897124696,4304923
1197,2012-08-10,41.52638626098633,42.22110245239852,41.05745978097088,41.317976586007795,4906011
1198,2012-08-13,41.64796829223633,41.76954376272404,41.02272974589168,41.335349019064004,2775124
1199,2012-08-14,41.700069427490234,41.995322786296036,41.213772271917684,41.213772271917684,3520379
1200,2012-08-16,41.717437744140625,42.55109063793275,41.2485065190969,41.68270122537552,3368688
1201,2012-08-17,40.86642074584961,42.03006368632225,40.38012353960705,41.804283345350505,4100386
1202,2012-08-21,41.52638626098633,41.76953716354628,40.48431904083867,40.65799691086328,2904667
1203,2012-08-22,41.31797790527344,41.54375820125175,41.05746109191833,41.17903183576626,1988035
1204,2012-08-23,40.79694747924805,41.42218599582723,40.57116245424209,41.42218599582723,4652302
1205,2012-08-24,40.67537307739258,41.10956781172756,40.36275381093427,40.6406365563829,5080546
1206,2012-08-27,41.092201232910156,41.231147330600436,40.553801593962305,40.57116750051616,1296282
1207,2012-08-28,42.2037353515625,42.72476900500613,41.05746319851216,41.16166804467523,4356311
1208,2012-08-29,41.352718353271484,42.690039216898555,41.09220148547328,42.37741991780369,6345767
1209,2012-08-30,42.29058837890625,42.72478323472016,41.05747687292103,41.317993786409374,9698034
1210,2012-08-31,41.491661071777344,42.27321161150443,41.26587603569347,42.27321161150443,6414695
1211,2012-09-03,42.22110366821289,42.377410928947874,41.7000653318213,41.717435946112225,3891463
1212,2012-09-04,43.054752349853516,43.31526913712278,42.03005110206902,42.03005110206902,8607402
1213,2012-09-05,43.075836181640625,43.69020206036093,42.917854479599285,43.18115414190799,5181748
1214,2012-09-06,42.514122009277344,43.05827264696002,41.88220007086833,43.05827264696002,2059057
1215,2012-09-07,42.79497528076172,43.12849005149079,42.65454976316413,43.005615937977986,1292419
1216,2012-09-10,42.812530517578125,43.18114808847886,42.47901575408537,42.601889864932154,2343064
1217,2012-09-11,42.46146011352539,42.794970082100484,42.198160514400186,42.56677804851981,1345773
1218,2012-09-12,42.619441986083984,42.79497507263725,42.180609269700824,42.65454955572258,2846913
1219,2012-09-13,42.53166961669922,43.04071740262877,42.30347758776631,42.373692717425236,2572173
1220,2012-09-14,42.12794494628906,43.12848436491339,41.74177125258364,42.83007720333924,13519349
1221,2012-09-17,41.28539276123047,42.514124376874015,41.05720069922462,42.40880166712071,12665195
1222,2012-09-18,41.30293655395508,42.05772774071324,41.074744534001056,41.32049271649854,8408810
1223,2012-09-20,40.98697280883789,41.49602051018754,40.72367325882358,40.72367325882358,6301939
1224,2012-09-21,42.21571350097656,42.47901310998507,41.16251506494252,41.16251506494252,8707245
1225,2012-09-24,41.4609260559082,42.654550107585514,41.25028539699108,42.19816598129823,7593484
1226,2012-09-25,41.21516799926758,41.86464122538055,40.58325093483468,41.70665957845301,11733607
1227,2012-09-26,41.07474899291992,41.40826373942319,40.829000783744945,41.07474899291992,9302273
1228,2012-09-27,40.98697280883789,41.54867946786275,40.741224657502556,41.10984688450556,12478679
1229,2012-09-28,42.3034782409668,42.3736933717099,41.25027984965505,41.25027984965505,8847242
1230,2012-10-01,42.14550018310547,42.47901494020825,41.70666748251736,42.14550018310547,5138030
1231,2012-10-03,41.30293655395508,42.479008978812104,41.18006246270633,42.12794286760934,12133968
1232,2012-10-04,41.42581558227539,41.77688173531774,40.899216352711875,41.53113352353232,7257841
1233,2012-10-05,41.49603271484375,41.81199131546182,41.425817576199876,41.68911720365488,11584935
1234,2012-10-08,41.67156219482422,41.934861799501284,41.092299255223274,41.42581399246993,6807880
1235,2012-10-09,42.19816207885742,42.30348001775641,41.373155685350945,41.81198836682893,5205666
1236,2012-10-10,41.93486022949219,42.35613672421967,41.425812441519184,42.05772956442994,7436554
1237,2012-10-11,41.82954788208008,42.338595795977774,41.63646336943765,42.12795511568768,5476615
1238,2012-10-12,42.11039733886719,42.268374253954484,40.372617941430086,41.776882582061425,2847441
1239,2012-10-15,41.72421646118164,42.461456223519576,41.58379097350745,41.98751603618528,7208908
1240,2012-10-16,41.63646697998047,42.02264080039299,41.51359284235276,41.81200010183701,4006297
1241,2012-10-17,42.0401725769043,42.12793909684924,41.601339977179585,41.917298496653686,2639928
1242,2012-10-18,42.338592529296875,42.44391048049586,41.917311201221125,42.127951865259,2525746
1243,2012-10-19,41.917293548583984,42.30346714308409,41.776868085576105,42.12793412391476,3153069
1244,2012-10-22,41.63646697998047,41.84710767853645,41.40827487389511,41.58380799575165,4657141
1245,2012-10-23,41.232730865478516,41.65400738972137,41.18006713351367,41.478474314210324,3935245
1246,2012-10-25,40.96942901611328,41.42581308287693,40.75878838466885,41.35559795184906,12050023
1247,2012-10-29,40.355064392089844,40.56570026767179,40.074208621915105,40.074208621915105,2123473
1248,2012-10-30,39.740692138671875,40.49548569301908,39.600266648979996,40.407719166756806,2570824
1249,2012-10-31,40.02155303955078,40.19708612514846,39.688040653079156,39.898678927304466,1852024
1250,2012-11-01,41.05720138549805,41.21517831030896,40.47793837627187,40.47793837627187,4524439
1251,2012-11-02,41.42581558227539,41.53113352353232,41.10985699686517,41.285390073386345,4726469
1252,2012-11-05,41.0922966003418,41.42581131604081,41.00453007111984,41.39070375202424,3632141
1253,2012-11-06,42.00507354736328,42.092840085132636,40.89921612379732,41.32049740974598,4718509
1254,2012-11-07,42.12794494628906,42.33858557573194,41.77687881776397,41.95241188202652,4694784
1255,2012-11-08,41.72421646118164,41.88219334920059,41.49602444850623,41.759324023509876,3005197
1256,2012-11-09,41.9699592590332,42.44389943942079,41.566234202272916,41.671556887713855,5518512
1257,2012-11-12,42.12794494628906,42.39124454268288,42.00507084897746,42.00507084897746,5986709
1258,2012-11-15,42.09283447265625,42.23325996203561,41.654001842321534,41.81198349389754,11277862
1259,2012-11-16,41.8120002746582,42.11040753537586,41.53114442154248,42.057743789288686,7952790
1260,2012-11-19,42.14550018310547,42.26837429159805,41.67156467578195,41.81199018764224,4682624
1261,2012-11-20,42.86518859863281,42.98806270692353,42.16305627884533,42.1806076821842,5826060
1262,2012-11-21,42.163055419921875,42.988061831193484,41.899755805365366,42.86518772540589,8050611
1263,2012-11-22,41.8120002746582,42.35615105000634,41.67157472892069,42.215725504268825,3266009
1264,2012-11-23,42.0401725769043,42.47900517662901,41.724214057430196,41.952406056959354,2809752
1265,2012-11-26,42.26836395263672,42.33857907221182,41.79442379960075,42.1279384751249,2935121
1266,2012-11-27,41.618892669677734,42.46145509663969,41.513574747126796,42.30347345117467,7105541
1267,2012-11-29,41.39070510864258,41.79443020396825,41.03963898024824,41.601345738007005,15583782
1268,2012-11-30,41.39070510864258,41.72421983527284,41.18006447927816,41.49602780414435,9986088
1269,2012-12-03,41.75933074951172,41.81198972066626,41.26783432103066,41.47847496728833,5791740
1270,2012-12-04,42.28593063354492,42.479015117955804,41.67156485015084,41.7593313906357,8486828
1271,2012-12-05,42.180599212646484,42.56677286331683,41.776874162161455,42.39123981861563,7991825
1272,2012-12-06,42.14550018310547,42.338589428347966,41.654008510774695,42.30348185997301,3888336
1273,2012-12-07,41.67156219482422,42.2859279390707,41.46092155875472,42.23326420882388,3172271
1274,2012-12-10,41.618892669677734,41.829533276418225,41.425808224454805,41.706659192349726,2674532
1275,2012-12-11,41.25027847290039,41.84709277938031,41.18006334450076,41.77687765098068,5034484
1276,2012-12-12,41.16250991821289,41.54868358213491,41.00452826790519,41.40825809388293,6283865
1277,2012-12-13,41.513580322265625,41.68911339118312,41.285388285000735,41.39070622169554,7727857
1278,2012-12-14,40.81145095825195,41.49603188052668,40.63591787681121,41.49603188052668,6097530
1279,2012-12-17,40.8465576171875,41.14496480131895,40.53059902995869,40.82900145245066,3910978
1280,2012-12-18,41.10985565185547,41.390706660444835,40.75878951029912,41.07474808537197,4553554
1281,2012-12-19,40.79389190673828,41.32049105233388,40.46037720987226,41.26782732846337,6136261
1282,2012-12-20,40.65347671508789,41.03965051720967,40.54815875161852,41.03965051720967,2121800
1283,2012-12-21,40.267303466796875,40.63592106206072,40.19708832406093,40.583262085828736,3053451
1284,2012-12-24,40.16197967529297,40.70613511279897,39.96889518040879,40.30240519535781,2156093
1285,2012-12-26,40.47793197631836,40.793895299262985,40.232188544920305,40.30239891318872,2963625
1286,2012-12-27,39.82846450805664,40.72368368343082,39.70559278175492,40.49549163399925,7464142
1287,2012-12-28,39.846012115478516,40.51303675720523,39.42473326908167,40.1619706550713,6441596
1288,2012-12-31,40.284847259521484,40.372613790537265,39.81090703970846,39.84601460444258,1528669
1289,2013-01-01,39.96888732910156,40.583253025136855,39.91622598380687,40.425271370072224,6397127
1290,2013-01-02,39.705596923828125,40.30240659524355,39.6353817805369,40.056663117004256,10823940
1291,2013-01-03,40.07421112060547,40.28485177096048,39.723144957226985,39.951337011095085,7768126
1292,2013-01-04,40.355064392089844,40.42527476340406,39.86357036551352,40.1970827237641,7374977
1293,2013-01-07,40.16197967529297,40.42527931102947,39.86357484995021,40.37262033621014,5751436
1294,2013-01-08,40.88166427612305,40.98698221564469,40.02155031068532,40.03910171339247,7147399
1295,2013-01-09,40.56569290161133,41.05718921975967,40.40771602361086,40.98697409955607,8208348
1296,2013-01-10,39.986454010009766,40.969442356277405,39.846028463868876,40.61837611010483,5482985
1297,2013-01-11,39.723148345947266,40.091770705925036,39.61783039260504,40.0566631342643,7053838
1298,2013-01-14,39.33696746826172,40.126863831796115,39.23164715951732,39.705587358457386,10369465
1299,2013-01-15,38.98591232299805,39.70559852418039,38.91569955769686,39.494957847456746,7333310
1300,2013-01-16,39.33696746826172,39.45983917778066,38.757706960577266,38.96834757806605,12729863
1301,2013-01-17,39.547607421875,39.68803529990395,39.056115800822475,39.354522958416915,8720890
1302,2013-01-18,40.355064392089844,40.53059746283432,39.31941737004171,39.56516319292005,11437257
1303,2013-01-21,39.986454010009766,40.407735410073144,39.74070811385303,40.14443572544371,5767870
1304,2013-01-22,39.846012115478516,40.46037779421289,39.60026632014864,40.05665272908662,5102821
1305,2013-01-23,39.3720817565918,40.23219582624838,39.161443471206084,40.021555160042695,4125262
1306,2013-01-24,38.95079040527344,39.512497082459674,38.863023885764285,39.38962300281918,7597320
1307,2013-01-25,38.96836471557617,39.196556834193856,38.72261880764472,38.72261880764472,5876853
1308,2013-01-28,39.284305572509766,39.40717966112479,38.52951440192997,39.00345459422293,4530765
1309,2013-01-29,39.35452651977539,39.810910617415935,39.03856555123224,39.196544845093946,8933771
1310,2013-01-30,39.143882751464844,39.600269193517924,38.915690720848076,39.31941581526837,6691139
1311,2013-01-31,38.68749237060547,39.301858031368724,38.476854143978215,39.038558462470185,10621030
1312,2013-02-01,38.775264739990234,39.0385643485883,38.582177884187715,38.66994442038707,6533829
1313,2013-02-04,39.03856658935547,39.21409967182957,38.79282075005569,38.81037453446706,4150438
1314,2013-02-05,38.476863861083984,38.950801776300004,38.336435960382275,38.8805890163591,2184943
1315,2013-02-06,38.38909149169922,38.8454755524841,38.266217394829724,38.63483730461867,2852740
1316,2013-02-07,39.178985595703125,39.442285159682285,38.44174586423379,38.44174586423379,5059086
1317,2013-02-08,39.05612564086914,39.600278746087206,38.82793355520678,39.31942530008884,5162866
1318,2013-02-11,39.51250076293945,39.58271350892305,38.74015579548099,39.14388087050126,3760946
1319,2013-02-12,39.61782455444336,40.495489908427345,39.108776744476934,39.21409706311894,9796530
1320,2013-02-13,38.582183837890625,40.37262240497193,38.371545546999904,40.37262240497193,7821046
1321,2013-02-14,37.10770034790039,38.757710743199965,36.45822703127306,38.617285238381996,14843823
1322,2013-02-15,37.66383743286133,37.87773614944702,36.89737146411163,37.28951588765884,8479053
1323,2013-02-18,38.59073257446289,39.00070233571396,37.52124371800426,37.52124371800426,8321446
1324,2013-02-19,38.64419937133789,38.733323427306104,38.21640438621942,38.59072590481486,8484570
1325,2013-02-20,38.555076599121094,39.089820952735515,38.28770442231388,38.679851248689054,7964693
1326,2013-02-21,38.09163284301758,38.84027347601796,37.91338231023296,38.430303778254284,6464828
1327,2013-02-22,38.875919342041016,39.03634214264389,38.14510167524513,38.35900035447863,14054231
1328,2013-02-25,39.94541549682617,40.016714264243575,38.947225500047665,39.03634956373065,15983553
1329,2013-02-26,39.55326843261719,39.89193938922599,39.28589624303472,39.89193938922599,17614848
1330,2013-02-27,38.82245635986328,39.87412239486293,38.715509402364255,39.74934772092034,9561570
1331,2013-02-28,37.18256378173828,39.214594186209474,36.380447280282205,39.071996664119624,11505348
1332,2013-03-01,38.48378372192383,38.858105310238564,37.18257081184358,37.68166706881163,9664596
1333,2013-03-04,38.662017822265625,39.03633927460019,37.89554962602927,38.50159503344919,5835406
1334,2013-03-05,38.71550369262695,38.85810122669233,37.966860594671395,38.69767839645755,4342564
1335,2013-03-06,38.376827239990234,38.858098109734925,38.2698803068423,38.71550058710785,2348098
1336,2013-03-07,38.572898864746094,38.786797556449216,38.19857736308795,38.19857736308795,3784471
1337,2013-03-08,39.2145881652832,39.26806162344551,38.519421120951385,38.8224414132784,5865486
1338,2013-03-11,39.357200622558594,39.48197529588177,38.858106764556474,39.19677776946114,3872022
1339,2013-03-12,38.94722366333008,39.428494551579895,38.53725395678011,39.428494551579895,5729772
1340,2013-03-13,39.14329147338867,39.30371427395519,38.786795286509964,38.893744626102475,4784709
1341,2013-03-14,39.08981704711914,39.21459168422038,38.76897143406536,39.07199417122861,4923712
1342,2013-03-15,38.85809326171875,39.23241473396964,38.66201987933548,39.00069076655507,4917271
1343,2013-03-18,38.76897430419922,38.85809836082823,38.67985024757021,38.822447771118725,3593844
1344,2013-03-19,38.180755615234375,39.00069498315852,37.44993546659037,38.840272168462256,5195989
1345,2013-03-20,37.20039367675781,38.109459641022326,37.0043202464035,37.98468498053003,5025753
1346,2013-03-21,36.220027923583984,37.5390635906779,35.95265573089016,37.07562039079123,4921271
1347,2013-03-22,36.523048400878906,36.7904205766756,35.95265345878803,36.23785092983346,8653798
1348,2013-03-25,37.03997039794922,37.27169200164557,36.71912472857811,36.86172226659971,4166875
1349,2013-03-26,37.43211364746094,37.53906058185049,36.89736930493405,36.89736930493405,3767435
1350,2013-03-28,37.717308044433594,37.93120674480701,37.111264950235224,37.41428770615678,4534130
1351,2013-04-01,37.610355377197266,37.94902625311189,37.34298325132082,37.52123133523845,1691135
1352,2013-04-02,37.96685791015625,38.37682760484025,37.46776174092706,37.77078450144638,4652635
1353,2013-04-03,37.859901428222656,38.002498925350146,37.62817747333509,37.73512680500287,2361750
1354,2013-04-04,37.253875732421875,37.9490430844965,37.00432637014009,37.69949613986016,3713922
1355,2013-04-05,37.307334899902344,37.432109533168784,36.98648929670937,36.98648929670937,8205260
1356,2013-04-08,37.129085540771484,37.788604435327244,36.8973639927624,37.432108258301305,3096875
1357,2013-04-09,36.826072692871094,37.85991333390906,36.64782455658646,37.2716930335827,2293912
1358,2013-04-10,37.289512634277344,37.36081139437036,36.68346954701962,36.91519112173311,1905585
1359,2013-04-11,36.91519546508789,37.36081579015578,36.77259792812416,37.36081579015578,3329986
1360,2013-04-12,37.610355377197266,37.735127585352984,36.736937831885385,36.736937831885385,1819318
1361,2013-04-15,37.09343719482422,37.43211051755539,36.950839682464995,37.43211051755539,2619515
1362,2013-04-16,38.109458923339844,38.46595518358136,37.07562073569745,37.09344361459353,2546545
1363,2013-04-17,38.109458923339844,38.55507924864174,37.87773732124086,38.109458923339844,3775629
1364,2013-04-18,38.145103454589844,38.465949070762,37.52123509830928,37.84208071448144,5080676
1365,2013-04-22,39.000701904296875,39.42849937626426,37.87773958449534,37.87773958449534,5577118
1366,2013-04-23,39.107643127441406,39.21459247315919,38.75114692014522,38.858096265863004,2951714
1367,2013-04-25,39.16111755371094,40.034532745597446,38.50159862766597,38.893745408175604,7103973
1368,2013-04-26,39.3215446472168,39.464142173334245,39.03634717733709,39.303719352040915,3417359
1369,2013-04-29,39.37501525878906,39.713686171984016,39.054169639476925,39.054169639476925,5263605
1370,2013-04-30,39.99888610839844,40.33755704265273,39.036346772964464,39.28589364990738,5652599
1371,2013-05-02,40.96142578125,41.17532448761721,39.66021550084309,39.678040795981154,7787838
1372,2013-05-03,39.927581787109375,41.06837149598297,39.80280715718743,40.60492356131418,3489204
1373,2013-05-06,39.96324157714844,40.26626194902873,39.49979595337534,39.76716814967001,1570856
1374,2013-05-07,40.17713165283203,40.55145315312291,39.35718989449122,39.89193420415114,4295563
1375,2013-05-08,40.90793991088867,41.05053739347048,40.159297083224025,40.159297083224025,4623152
1376,2013-05-09,40.46232223510742,41.0683676173259,40.21277541647616,40.99706645402192,3439496
1377,2013-05-10,40.05234909057617,40.836637641085375,39.92757448347825,40.23059714777663,3388720
1378,2013-05-13,39.99888610839844,40.28408357532381,39.713688641473055,39.78498982143799,3486486
1379,2013-05-14,40.765357971191406,41.050553045093274,40.03454015461663,40.03454015461663,5187764
1380,2013-05-15,40.551448822021484,41.21096770055327,40.284076695748226,40.854471532188924,7598979
1381,2013-05-16,40.60493087768555,41.086201773936835,40.35538399052168,40.373209286243004,7843384
1382,2013-05-17,41.371395111083984,41.67441787278582,40.551455718516245,40.64057977576446,4225774
1383,2013-05-20,40.747528076171875,41.3892242110419,40.64058113800506,41.35357361988972,6051683
1384,2013-05-21,40.17713165283203,40.961422823471,39.87411132794485,40.67622779243474,3901355
1385,2013-05-22,40.159305572509766,40.31973079638172,39.89193342291597,40.28408020937804,4300192
1386,2013-05-23,39.07199478149414,40.23060744999357,38.85809609102101,39.98105817189338,5416658
1387,2013-05-24,38.85809326171875,39.49978686877107,38.53724766701482,39.49978686877107,4295474
1388,2013-05-27,39.981056213378906,40.177129600433645,38.85809418751602,38.929392941632884,1976291
1389,2013-05-28,40.105831146240234,40.53362609178506,39.89193246464556,40.052357684663825,3947350
1390,2013-05-29,40.46232223510742,40.62274743489714,39.99887676185268,40.26624887130993,4123634
1391,2013-05-30,40.78317642211914,40.99707512196689,39.98105992415721,40.35538144006839,4814631
1392,2013-05-31,40.39103698730469,40.997080154406156,40.159312964417786,40.97925727526834,8210037
1393,2013-06-03,39.713687896728516,40.42668034184894,39.44631572980836,40.40885746483672,2337051
1394,2013-06-04,40.35538101196289,40.58710500394718,39.64238857689376,39.64238857689376,6339450
1395,2013-06-05,40.0880126953125,40.24843552506691,39.90976456944206,40.12366328754457,2941759
1396,2013-06-06,39.94541549682617,40.141488920457746,39.820640840612,39.820640840612,3741327
1397,2013-06-07,39.446311950683594,40.17712962044553,39.37501319653123,39.58891187663284,3373193
1398,2013-06-10,39.2145881652832,39.749332417483735,39.14328941518534,39.57108433341689,4178032
1399,2013-06-11,38.44812774658203,39.874112618494706,38.2520543431651,38.98287207354929,4988953
1400,2013-06-12,38.50160598754883,39.00069978756264,38.2164084942645,38.50160598754883,1985386
1401,2013-06-13,37.699485778808594,38.64419981588126,37.55688583703221,38.2342301207693,3320850
1402,2013-06-14,38.89374542236328,39.036342932976325,37.78860625335629,37.87773030190058,5440747
1403,2013-06-17,38.572898864746094,39.01851912442373,38.14510389898449,38.87592160838474,1761508
1404,2013-06-18,38.64419937133789,39.10764494590155,38.2698802703872,38.501601848846654,2599492
1405,2013-06-19,38.32334899902344,38.572895841354196,38.09162744921155,38.48377179640432,3158484
1406,2013-06-20,37.735137939453125,38.252059458767235,37.62818857622796,38.21640886514384,3936637
1407,2013-06-21,38.21641540527344,38.37683826874248,37.432123970145014,37.663845615417465,8100913
1408,2013-06-24,37.752960205078125,38.67985138841602,37.449937436544054,38.00250708747068,7726193
1409,2013-06-25,36.7547721862793,38.14510903423307,36.380450634228474,37.85991154611602,5865050
1410,2013-06-26,37.788612365722656,37.93120989940107,36.52305018815822,36.6478224257156,9917951
1411,2013-06-27,37.98468017578125,38.501601631595875,37.735133304007306,37.96685729880397,10124040
1412,2013-06-28,39.67803955078125,39.9632370111057,38.14510531697652,38.14510531697652,13955319
1413,2013-07-01,40.24842071533203,40.391020614144544,39.392830993033115,39.392830993033115,4880398
1414,2013-07-02,39.695865631103516,40.212784678248354,39.428493460065354,39.963237802141684,4836103
1415,2013-07-03,38.608551025390625,39.48196628641055,38.430302914258206,39.48196628641055,3203552
1416,2013-07-04,38.376827239990234,39.03634622184114,37.877733493150714,38.67984999762871,5239017
1417,2013-07-05,38.3589973449707,38.8224404175424,38.073799934249756,38.501594841509025,2878063
1418,2013-07-08,37.53905487060547,38.32334838777053,37.36080678354876,38.32334838777053,5074736
1419,2013-07-09,39.16111755371094,39.214591015760185,37.73513035987796,37.89555316367025,5626482
1420,2013-07-10,38.555076599121094,39.60674242867865,38.44812966251407,39.37501842485884,6811029
1421,2013-07-11,39.3393669128418,39.713685994484734,38.911569532144796,39.196766980061255,5779104
1422,2013-07-12,39.3215446472168,39.48196746851013,38.519428123105335,39.464142173334245,3580274
1423,2013-07-15,39.232421875,39.55326752810381,38.87592563037582,39.19677128347963,2918182
1424,2013-07-16,39.285884857177734,39.53543167826858,38.60854314026768,38.60854314026768,2477162
1425,2013-07-17,39.53544235229492,39.99888795524144,39.14329793260548,39.2502472898462,9890923
1426,2013-07-18,39.57109069824219,39.820637572545344,39.303718529136354,39.41066788030764,5820812
1427,2013-07-19,39.695865631103516,39.85628845019746,39.428493460065354,39.85628845019746,4552788
1428,2013-07-22,39.62456512451172,39.85628912726814,39.32154477610768,39.464142302692544,2515956
1429,2013-07-23,39.26806640625,40.01670941757233,38.92939548880214,40.01670941757233,5415186
1430,2013-07-24,39.2145881652832,39.446309707512356,38.768967955116096,38.89374258102063,2594203
1431,2013-07-25,39.26806640625,39.83846131179508,37.89555502470727,39.42849163556526,4206471
1432,2013-07-26,38.626373291015625,39.481963190299396,38.51942394919402,39.39283914172215,5399927
1433,2013-07-29,38.53724670410156,39.08981383476887,38.26987457598084,38.92939104142532,2056881
1434,2013-07-30,37.62818145751953,38.57289783336256,37.30733584618844,38.53724966412831,1322467
1435,2013-07-31,36.04177474975586,37.43211140772226,35.025759592689816,37.111263370817106,6050144
1436,2013-08-01,36.66564178466797,37.057788565251734,35.29313047026932,35.93482410320433,4448345
1437,2013-08-02,32.565940856933594,35.774407126582936,30.854758362924958,35.29313621907755,31014744
1438,2013-08-05,33.2611083984375,33.79585278207052,31.264728399149586,32.7798374861098,15799229
1439,2013-08-06,33.35022735595703,34.04539446471046,32.958082985256304,33.154153961784374,14382559
1440,2013-08-07,33.2611083984375,33.8493286710208,32.993736206620994,33.51065529393725,5717703
1441,2013-08-08,34.2236442565918,34.5801404753799,33.332403709621545,33.439353058786914,6778874
1442,2013-08-12,33.90280532836914,34.722747277190116,33.72455718374046,34.40189916627138,9452703
1443,2013-08-13,34.27711868286133,34.40189090354621,33.51065039446299,33.849323722030306,2256717
1444,2013-08-14,34.61579132080078,34.99011283683075,34.06322169405604,34.22364451017039,9066232
1445,2013-08-16,34.9366340637207,35.31095554879376,34.04539358385368,34.61578845802639,16654810
1446,2013-08-19,34.401893615722656,34.82969102792499,33.77802521017987,34.615792321823825,5042098
1447,2013-08-20,34.38406753540039,34.580138510476985,33.81367265069236,34.4018904112113,5439143
1448,2013-08-21,34.79404067993164,35.239660972707505,34.45536974095095,34.56231909474612,17512680
1449,2013-08-22,34.9722900390625,35.204011632477474,34.24147224942656,34.58014320043495,11299648
1450,2013-08-23,34.8653450012207,35.007944968228095,34.43754993548893,34.8653450012207,19297499
1451,2013-08-26,34.91881561279297,35.097063731352144,34.6514434349542,34.829691553513385,24410353
1452,2013-08-27,34.116703033447266,36.80825041917366,33.79585493226713,34.93664253973567,13466053
1453,2013-08-28,33.45718002319336,34.50884343758067,32.851136904533284,33.86714972820449,11398478
1454,2013-08-29,34.68708801269531,35.11488296936659,33.42152601857414,33.42152601857414,15533827
1455,2013-08-30,34.81187438964844,35.061421330392655,33.43936258908714,34.54450214935562,8242572
1456,2013-09-02,35.29313659667969,35.4713847246784,34.6514452700003,34.829693397999016,15403306
1457,2013-09-03,34.098873138427734,35.64963270759588,33.56412879287249,35.471382174766006,4877060
1458,2013-09-04,34.34841537475586,34.54448875849358,33.56412425744944,33.72454705590959,4850453
1459,2013-09-05,34.705589294433594,36.23883996999348,34.27266949935379,35.19262039400839,9746210
1460,2013-09-06,35.69767761230469,36.22078595630728,34.308732490022216,34.61538347439906,7041237
1461,2013-09-10,36.88821029663086,37.35720257567283,35.805913458538946,35.805913458538946,8723482
1462,2013-09-11,35.71572494506836,37.122709227778,35.37299885130591,36.761944403482154,5150080
1463,2013-09-12,35.71572494506836,36.31098837311234,35.44515132684647,35.89610735721628,5409563
1464,2013-09-13,35.98629379272461,36.14863744178063,35.51729912587968,35.535335406202805,6331674
1465,2013-09-16,36.99644088745117,37.50151311388282,35.78788018333989,35.986301327774,14084730
1466,2013-09-17,36.63566207885742,36.99642676866306,35.553368009440504,36.81604442376024,5923058
1467,2013-09-18,36.22079086303711,36.61763307933187,35.679643720776596,36.25686831782486,4635243
1468,2013-09-19,36.22079086303711,37.57365871868839,35.80590991934848,37.086625312016885,10203659
1469,2013-09-20,36.65370559692383,36.99643160774888,36.25686585418678,36.347057038435075,15290056
1470,2013-09-23,35.805908203125,36.40117149903539,35.661603284075966,36.11255921434482,3730187
1471,2013-09-24,35.769832611083984,36.02236743858189,35.37299042030695,35.55337278946152,8304198
1472,2013-09-25,36.256866455078125,36.3831326471629,35.42710705692352,35.7157168940273,5150528
1473,2013-09-26,35.823936462402344,36.166664826540256,35.553362983298804,36.07647366683908,6791644
1474,2013-09-27,35.69767761230469,36.22078595630728,35.55337025929523,35.82394379377163,4575709
1475,2013-09-30,35.37299346923828,35.69768322965821,34.90399877969349,35.42710965260461,5763141
1476,2013-10-01,35.71572494506836,35.787879867201966,35.31888510629875,35.44515132684647,4024187
1477,2013-10-03,36.040401458740234,36.16667007929754,35.57140687086013,36.07647890649722,11166670
1478,2013-10-04,35.33692169189453,35.89610517833644,35.24673049129514,35.89610517833644,16408671
1479,2013-10-07,35.37299346923828,35.42710965260461,34.83184631513106,35.192611084535876,3643908
1480,2013-10-08,35.44514846801758,35.64356959469524,35.24672978793276,35.57141712497415,7001377
1481,2013-10-09,35.7337532043457,35.86002183448529,35.17456740122979,35.17456740122979,5815351
1482,2013-10-10,35.805908203125,35.91413811570803,35.44514345890991,35.73375574360048,4045318
