"date","high","volume","open","low","close","adjClose"
"2024-12-16T14:30:00.000Z",6085.18994140625,4391100000,6063.7900390625,6059.14013671875,6074.080078125,6074.080078125
"2024-12-17T14:30:00.000Z",6057.68017578125,4544500000,6052.5498046875,6035.18994140625,6050.60986328125,6050.60986328125
"2024-12-18T14:30:00.000Z",6070.669921875,5246960000,6047.64990234375,5867.7900390625,5872.16015625,5872.16015625
"2024-12-19T14:30:00.000Z",5935.52001953125,4896880000,5912.7099609375,5866.06982421875,5867.080078125,5867.080078125
"2024-12-20T14:30:00.000Z",5982.06005859375,8223220000,5842,5832.2998046875,5930.85009765625,5930.85009765625
"2024-12-23T14:30:00.000Z",5978.25,3593280000,5940.25,5902.56982421875,5974.06982421875,5974.06982421875
"2024-12-24T14:30:00.000Z",6040.10009765625,1757720000,5984.6298828125,5981.43994140625,6040.0400390625,6040.0400390625
"2024-12-26T14:30:00.000Z",6049.75,2904530000,6024.97021484375,6007.3701171875,6037.58984375,6037.58984375
"2024-12-27T14:30:00.000Z",6006.169921875,3159610000,6006.169921875,5932.9501953125,5970.83984375,5970.83984375
"2024-12-30T14:30:00.000Z",5940.7900390625,3433250000,5920.669921875,5869.16015625,5906.93994140625,5906.93994140625
"2024-12-31T14:30:00.000Z",5929.740234375,3128350000,5919.740234375,5868.85986328125,5881.6298828125,5881.6298828125
"2025-01-02T14:30:00.000Z",5935.08984375,3621680000,5903.259765625,5829.52978515625,5868.5498046875,5868.5498046875
"2025-01-03T14:30:00.000Z",5949.33984375,3667340000,5891.06982421875,5888.66015625,5942.47021484375,5942.47021484375
"2025-01-06T14:30:00.000Z",6021.0400390625,4940120000,5982.81005859375,5960.009765625,5975.3798828125,5975.3798828125
"2025-01-07T14:30:00.000Z",6000.68017578125,4517330000,5993.259765625,5890.68017578125,5909.02978515625,5909.02978515625
"2025-01-08T14:30:00.000Z",5927.89013671875,4441740000,5910.66015625,5874.77978515625,5918.25,5918.25
"2025-01-10T14:30:00.000Z",5890.35009765625,4751930000,5890.35009765625,5807.77978515625,5827.0400390625,5827.0400390625
"2025-01-13T14:30:00.000Z",5838.60986328125,4421200000,5782.02001953125,5773.31005859375,5836.22021484375,5836.22021484375
"2025-01-14T14:30:00.000Z",5871.919921875,4142280000,5859.27001953125,5805.419921875,5842.91015625,5842.91015625
"2025-01-15T14:30:00.000Z",5960.60986328125,4544570000,5905.2099609375,5905.2099609375,5949.91015625,5949.91015625
"2025-01-16T14:30:00.000Z",5964.68994140625,4285810000,5963.60986328125,5930.72021484375,5937.33984375,5937.33984375
"2025-01-17T14:30:00.000Z",6014.9599609375,4366830000,5995.39990234375,5978.43994140625,5996.66015625,5996.66015625
